################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CO2} CO2 OVPF
# TITLE: PCRN: "CO2 Plaine des Cafres" {RCSPCRN}
# FILENAME: RCSPCRN_all.txt
#
#
# CREATED: 09-Mar-2022 13:20:51 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second CO2_raw_mol CO2_corr_mol CO2_filter7_mol CO2_filter15_mol CO2_filter31_mol CO2_filterSG_1au CO2_filterSG_2au
2018 09 14 00 00 00 0.728877 0.608617 0.560443 0.584037 0.573700 0.635247 -0.033249
2018 09 15 00 00 00 0.726367 0.569233 0.559997 0.580776 0.579907 0.635073 -0.032930
2018 09 16 00 00 00 0.727663 0.493875 0.583070 0.589170 0.582087 0.634906 -0.032536
2018 09 17 00 00 00 0.648938 0.585760 0.589677 0.598313 0.581396 0.634742 -0.032068
2018 09 18 00 00 00 0.568628 0.572619 0.610188 0.607746 0.581008 0.634577 -0.032338
2018 09 19 00 00 00 0.682806 0.676021 0.611087 0.609535 0.578611 0.634408 -0.032492
2018 09 20 00 00 00 0.675152 0.621612 0.635610 0.610818 0.576851 0.634233 -0.032234
2018 09 21 00 00 00 0.692189 0.752197 0.648305 0.610049 0.581692 0.634049 -0.032448
2018 09 22 00 00 00 0.664123 0.575523 0.660066 0.610000 0.580197 0.633855 -0.032514
2018 09 23 00 00 00 0.688979 0.665536 0.649576 0.608673 0.579434 0.633651 -0.031106
2018 09 24 00 00 00 0.679103 0.674623 0.637024 0.613862 0.583197 0.633435 -0.030676
2018 09 25 00 00 00 0.683568 0.654948 0.610115 0.606589 0.586130 0.633205 -0.029734
2018 09 26 00 00 00 0.712663 0.602593 0.614737 0.600798 0.588128 0.632962 -0.028156
2018 09 27 00 00 00 0.722519 0.533747 0.598136 0.589574 0.588738 0.632702 -0.025552
2018 09 28 00 00 00 0.717684 0.563832 0.583433 0.582901 0.590600 0.632425 -0.022994
2018 09 29 00 00 00 0.715564 0.607879 0.557966 0.577964 0.590865 0.632129 -0.020856
2018 09 30 00 00 00 0.716387 0.549329 0.541274 0.576668 0.590866 0.631814 -0.018995
2018 10 01 00 00 00 0.703321 0.571705 0.537546 0.572351 0.593688 0.631478 -0.017339
2018 10 02 00 00 00 0.698733 0.476675 0.531503 0.571130 0.599840 0.631118 -0.015762
2018 10 03 00 00 00 0.684617 0.485751 0.541539 0.569359 0.607464 0.630732 -0.011678
2018 10 04 00 00 00 0.659658 0.507651 0.542504 0.567546 0.613048 0.630318 -0.008004
2018 10 05 00 00 00 0.682292 0.521528 0.546658 0.571606 0.613530 0.629874 -0.007381
2018 10 06 00 00 00 0.670419 0.678137 0.572320 0.572166 0.620337 0.629399 -0.007389
2018 10 07 00 00 00 0.674761 0.556080 0.592697 0.570547 0.612286 0.628892 -0.010149
2018 10 08 00 00 00 0.664864 0.600786 0.602375 0.574501 0.608007 0.628349 -0.007752
2018 10 09 00 00 00 0.686325 0.656306 0.612820 0.580168 0.602815 0.627770 -0.004771
2018 10 10 00 00 00 0.691922 0.628391 0.597691 0.594029 0.598686 0.627154 -0.001624
2018 10 11 00 00 00 0.702066 0.575399 0.601621 0.616452 0.595666 0.626501 0.001924
2018 10 12 00 00 00 0.702560 0.594642 0.602744 0.632325 0.594132 0.625808 0.004619
2018 10 13 00 00 00 0.696572 0.572235 0.602801 0.643620 0.595308 0.625076 0.007331
2018 10 14 00 00 00 0.679987 0.583586 0.610829 0.653920 0.600894 0.624305 0.009311
2018 10 15 00 00 00 0.692601 0.608646 0.646073 0.650355 0.607745 0.623498 0.010831
2018 10 16 00 00 00 0.681880 0.656709 0.667658 0.639827 0.612966 0.622654 0.011480
2018 10 17 00 00 00 0.678794 0.684587 0.684617 0.629712 0.615248 0.621778 0.012932
2018 10 18 00 00 00 0.675810 0.822104 0.720196 0.624261 0.623176 0.620872 0.016206
2018 10 19 00 00 00 0.580789 0.745736 0.705048 0.623323 0.631071 0.619942 0.020152
2018 10 20 00 00 00 0.598443 0.690953 0.674499 0.620684 0.637854 0.618988 0.024075
2018 10 21 00 00 00 0.569245 0.832636 0.648784 0.620547 0.644890 0.618012 0.026627
2018 10 22 00 00 00 0.499034 0.502610 0.609430 0.630776 0.644070 0.617016 0.027875
2018 10 23 00 00 00 0.628896 0.442870 0.583087 0.644883 0.651680 0.616002 0.030288
2018 10 24 00 00 00 0.669987 0.504583 0.563672 0.648514 0.659657 0.614968 0.034422
2018 10 25 00 00 00 0.663382 0.546624 0.526179 0.645706 0.663285 0.613917 0.036971
2018 10 26 00 00 00 0.678527 0.561330 0.559666 0.639061 0.668791 0.612850 0.040669
2018 10 27 00 00 00 0.679452 0.555050 0.613577 0.638045 0.677242 0.611769 0.043941
2018 10 28 00 00 00 0.688259 0.570187 0.643090 0.639844 0.684982 0.610677 0.046189
2018 10 29 00 00 00 0.659246 0.737018 0.656783 0.633645 0.692861 0.609578 0.049389
2018 10 30 00 00 00 0.641530 0.820245 0.679795 0.643650 0.700143 0.608474 0.051671
2018 10 31 00 00 00 0.614184 0.711175 0.704859 0.666926 0.705448 0.607369 0.053956
2018 11 01 00 00 00 0.624962 0.642473 0.725966 0.689826 0.710669 0.606265 0.057927
2018 11 02 00 00 00 0.676037 0.722418 0.726343 0.704635 0.712612 0.605167 0.062292
2018 11 03 00 00 00 0.682127 0.730497 0.702406 0.720484 0.712236 0.604076 0.067338
2018 11 04 00 00 00 0.656057 0.717937 0.713953 0.739306 0.714475 0.602996 0.073687
2018 11 05 00 00 00 0.635863 0.739654 0.743326 0.756933 0.719314 0.601927 0.080171
2018 11 06 00 00 00 0.583443 0.652689 0.749948 0.762230 0.720974 0.600873 0.087869
2018 11 07 00 00 00 0.623896 0.792004 0.759743 0.761502 0.732753 0.599835 0.098237
2018 11 08 00 00 00 0.667395 0.848081 0.776806 0.765632 0.745610 0.598814 0.103245
2018 11 09 00 00 00 0.639843 0.768771 0.790368 0.777371 0.754021 0.597811 0.105073
2018 11 10 00 00 00 0.681345 0.799065 0.813767 0.778864 0.763621 0.596827 0.108573
2018 11 11 00 00 00 0.678650 0.837379 0.816241 0.784193 0.774455 0.595863 0.109258
2018 11 12 00 00 00 0.647909 0.834587 0.805532 0.790674 0.782266 0.594922 0.110824
2018 11 13 00 00 00 0.672127 0.816480 0.812645 0.797428 0.787800 0.594003 0.110298
2018 11 14 00 00 00 0.627826 0.809322 0.804895 0.812855 0.790323 0.593105 0.113478
2018 11 15 00 00 00 0.641427 0.773117 0.801046 0.817906 0.790142 0.592229 0.117254
2018 11 16 00 00 00 0.683979 0.818565 0.798269 0.817462 0.790979 0.591374 0.123029
2018 11 17 00 00 00 0.694268 0.744814 0.801765 0.817233 0.793893 0.590538 0.128109
2018 11 18 00 00 00 0.713671 0.810434 0.812448 0.820243 0.794494 0.589722 0.129911
2018 11 19 00 00 00 0.660316 0.815149 0.825970 0.824230 0.794627 0.588925 0.127900
2018 11 20 00 00 00 0.683547 0.840958 0.829235 0.821738 0.797609 0.588147 0.127381
2018 11 21 00 00 00 0.693424 0.884097 0.832166 0.816755 0.801155 0.587389 0.129805
2018 11 22 00 00 00 0.707478 0.867773 0.836992 0.817149 0.806618 0.586651 0.134389
2018 11 23 00 00 00 0.672765 0.841421 0.848712 0.819916 0.807096 0.585934 0.136457
2018 11 24 00 00 00 0.616839 0.765329 0.842462 0.814488 0.808836 0.585238 0.138340
2018 11 25 00 00 00 0.663670 0.844221 0.822125 0.813686 0.812298 0.584565 0.139841
2018 11 26 00 00 00 0.593093 0.897189 0.814618 0.809061 0.813607 0.583914 0.137729
2018 11 27 00 00 00 0.622909 0.797207 0.810791 0.803694 0.810611 0.583285 0.132931
2018 11 28 00 00 00 0.568381 0.741734 0.806763 0.801653 0.807192 0.582675 0.128976
2018 11 29 00 00 00 0.655749 0.815223 0.790845 0.799353 0.803254 0.582084 0.125170
2018 11 30 00 00 00 0.657930 0.814633 0.768540 0.796304 0.799255 0.581511 0.122141
2018 12 01 00 00 00 0.693979 0.737134 0.759601 0.793998 0.794337 0.580954 0.117653
2018 12 02 00 00 00 0.684576 0.732793 0.769404 0.803110 0.787443 0.580411 0.111394
2018 12 03 00 00 00 0.635337 0.741057 0.774313 0.805236 0.783961 0.579881 0.104920
2018 12 04 00 00 00 0.524492 0.734637 0.775371 0.801399 0.776845 0.579363 0.097165
2018 12 05 00 00 00 0.545932 0.810351 0.785328 0.797886 0.771239 0.578856 0.093867
2018 12 06 00 00 00 0.618094 0.849587 0.809501 0.797009 0.769042 0.578361 0.091010
2018 12 07 00 00 00 0.633773 0.822039 0.828796 0.788956 0.767675 0.577875 0.086747
2018 12 08 00 00 00 0.597291 0.806830 0.843794 0.780337 0.762513 0.577398 0.078702
2018 12 09 00 00 00 0.636201 0.902009 0.834390 0.772571 0.757374 0.576930 0.071533
2018 12 10 00 00 00 0.597949 0.876119 0.817104 0.764041 0.753497 0.576471 0.064184
2018 12 11 00 00 00 0.528669 0.839627 0.798872 0.757097 0.746913 0.576020 0.053709
2018 12 12 00 00 00 0.443791 0.744520 0.781518 0.747443 0.735884 0.575576 0.047322
2018 12 13 00 00 00 0.440293 0.728583 0.741323 0.736176 0.731624 0.575140 0.041050
2018 12 14 00 00 00 0.470149 0.694417 0.702571 0.731062 0.727803 0.574712 0.035947
2018 12 15 00 00 00 0.450910 0.685354 0.673607 0.732373 0.721251 0.574292 0.026823
2018 12 16 00 00 00 0.420252 0.620640 0.651510 0.725767 0.715774 0.573881 0.017985
2018 12 17 00 00 00 0.408852 0.604852 0.639047 0.711107 0.713257 0.573478 0.007594
2018 12 18 00 00 00 0.413338 0.636883 0.650255 0.695709 0.711960 0.573082 -0.002874
2018 12 19 00 00 00 0.393976 0.589839 0.672590 0.682410 0.709058 0.572695 -0.011766
2018 12 20 00 00 00 0.479717 0.641346 0.685034 0.669794 0.706320 0.572316 -0.017548
2018 12 21 00 00 00 0.517599 0.772869 0.696071 0.665565 0.702363 0.571944 -0.024309
2018 12 22 00 00 00 0.484841 0.841700 0.697251 0.660822 0.696741 0.571579 -0.033924
2018 12 23 00 00 00 0.382659 0.707746 0.704437 0.655938 0.687759 0.571221 -0.045095
2018 12 24 00 00 00 0.376074 0.682113 0.692141 0.657552 0.676811 0.570870 -0.055680
2018 12 25 00 00 00 0.315600 0.645141 0.676754 0.661169 0.664865 0.570524 -0.068077
2018 12 26 00 00 00 0.266567 0.640144 0.645549 0.664885 0.654499 0.570184 -0.080557
2018 12 27 00 00 00 0.323769 0.555275 0.631886 0.668968 0.645316 0.569847 -0.091103
2018 12 28 00 00 00 0.358255 0.665155 0.626562 0.669529 0.638551 0.569515 -0.098757
2018 12 29 00 00 00 0.341012 0.623266 0.628557 0.663849 0.629627 0.569186 -0.106151
2018 12 30 00 00 00 0.304797 0.612106 0.636053 0.652756 0.621008 0.568861 -0.114385
2018 12 31 00 00 00 0.316855 0.644850 0.649740 0.641812 0.614709 0.568539 -0.121583
2019 01 01 00 00 00 0.305723 0.659103 0.647541 0.627501 0.612325 0.568222 -0.127772
2019 01 02 00 00 00 0.294756 0.692613 0.656741 0.619938 0.609867 0.567910 -0.133766
2019 01 03 00 00 00 0.295086 0.651086 0.665771 0.614246 0.606991 0.567603 -0.139694
2019 01 04 00 00 00 0.281340 0.649760 0.651304 0.614224 0.605894 0.567301 -0.145263
2019 01 05 00 00 00 0.273089 0.687670 0.623924 0.605534 0.602431 0.567003 -0.154441
2019 01 06 00 00 00 0.257410 0.675312 0.600936 0.594114 0.594419 0.566710 -0.164880
2019 01 07 00 00 00 0.225517 0.543585 0.587177 0.581788 0.584025 0.566422 -0.173628
2019 01 08 00 00 00 0.207800 0.467441 0.573633 0.571470 0.578172 0.566140 -0.178995
2019 01 09 00 00 00 0.191097 0.531696 0.551794 0.563979 0.572306 0.565864 -0.184373
2019 01 10 00 00 00 0.150763 0.554775 0.519887 0.553048 0.570247 0.565595 -0.188953
2019 01 11 00 00 00 0.141935 0.554947 0.503263 0.546157 0.567988 0.565333 -0.192047
2019 01 12 00 00 00 0.147141 0.534798 0.506496 0.539896 0.566542 0.565077 -0.195767
2019 01 13 00 00 00 0.152265 0.451966 0.508646 0.529651 0.559331 0.564828 -0.201170
2019 01 14 00 00 00 0.156606 0.427215 0.504913 0.519595 0.555739 0.564585 -0.205991
2019 01 15 00 00 00 0.170063 0.490074 0.503882 0.517990 0.550600 0.564347 -0.208393
2019 01 16 00 00 00 0.171257 0.546746 0.506888 0.521914 0.545071 0.564114 -0.210816
2019 01 17 00 00 00 0.166524 0.528646 0.518606 0.519818 0.539882 0.563885 -0.212748
2019 01 18 00 00 00 0.173767 0.547729 0.532501 0.521588 0.533093 0.563661 -0.211698
2019 01 19 00 00 00 0.166174 0.555843 0.536706 0.522600 0.529508 0.563442 -0.212146
2019 01 20 00 00 00 0.140721 0.533991 0.533785 0.520976 0.526559 0.563228 -0.213940
2019 01 21 00 00 00 0.140186 0.524480 0.529730 0.520286 0.523724 0.563017 -0.215432
2019 01 22 00 00 00 0.160598 0.519508 0.534528 0.525933 0.519927 0.562810 -0.215609
2019 01 23 00 00 00 0.163952 0.526303 0.536569 0.523446 0.520054 0.562607 -0.214957
2019 01 24 00 00 00 0.157820 0.500257 0.533204 0.518561 0.522025 0.562408 -0.213720
2019 01 25 00 00 00 0.122882 0.581316 0.521366 0.516533 0.517047 0.562212 -0.209340
2019 01 26 00 00 00 0.120715 0.570128 0.520283 0.512163 0.510823 0.562019 -0.201237
2019 01 27 00 00 00 0.159364 0.510440 0.509779 0.511103 0.508310 0.561831 -0.191328
2019 01 28 00 00 00 0.142573 0.441609 0.505952 0.512726 0.508456 0.561646 -0.181841
2019 01 29 00 00 00 0.144322 0.511931 0.494082 0.517746 0.511601 0.561464 -0.173122
2019 01 30 00 00 00 0.184097 0.452771 0.481517 0.520287 0.516516 0.561286 -0.161200
2019 01 31 00 00 00 0.196628 0.473466 0.485732 0.521701 0.520563 0.561112 -0.150081
2019 02 01 00 00 00 0.202039 0.498226 0.502407 0.523588 0.527184 0.560940 -0.139791
2019 02 02 00 00 00 0.284962 0.482176 0.514956 0.509991 0.534779 0.560770 -0.128576
2019 02 03 00 00 00 0.240414 0.539945 0.529937 0.496105 0.541370 0.560603 -0.118918
2019 02 04 00 00 00 0.186689 0.558334 0.540514 0.493878 0.544108 0.560440 -0.116002
2019 02 05 00 00 00 0.189549 0.599775 0.544847 0.500393 0.543560 0.560279 -0.114009
2019 02 06 00 00 00 0.216463 0.557635 0.529874 0.502895 0.543646 0.560122 -0.113230
2019 02 07 00 00 00 0.212101 0.547505 0.504430 0.511349 0.542349 0.559967 -0.111341
2019 02 08 00 00 00 0.214405 0.528560 0.492815 0.520818 0.541397 0.559812 -0.108570
2019 02 09 00 00 00 0.297143 0.377366 0.484181 0.537738 0.541232 0.559658 -0.105682
2019 02 10 00 00 00 0.374305 0.361832 0.483013 0.556531 0.538538 0.559502 -0.103277
2019 02 11 00 00 00 0.423606 0.477034 0.487596 0.570673 0.535465 0.559345 -0.101971
2019 02 12 00 00 00 0.417947 0.539335 0.500017 0.576164 0.534404 0.559187 -0.100337
2019 02 13 00 00 00 0.401465 0.549459 0.553539 0.570646 0.535627 0.559028 -0.098351
2019 02 14 00 00 00 0.507331 0.579588 0.611002 0.568614 0.534128 0.558869 -0.097271
2019 02 15 00 00 00 0.498133 0.615508 0.650293 0.564066 0.533820 0.558710 -0.098203
2019 02 16 00 00 00 0.475808 0.752020 0.664773 0.561949 0.532718 0.558552 -0.099683
2019 02 17 00 00 00 0.501940 0.764068 0.660138 0.569801 0.530757 0.558395 -0.100207
2019 02 18 00 00 00 0.463051 0.752076 0.652648 0.578866 0.528356 0.558240 -0.102411
2019 02 19 00 00 00 0.248542 0.640695 0.633187 0.578721 0.523689 0.558085 -0.101801
2019 02 20 00 00 00 0.196525 0.517013 0.596728 0.574602 0.519593 0.557933 -0.098813
2019 02 21 00 00 00 0.160372 0.527152 0.558310 0.569939 0.514511 0.557782 -0.096071
2019 02 22 00 00 00 0.217101 0.479286 0.521986 0.562331 0.507197 0.557635 -0.094489
2019 02 23 00 00 00 0.249694 0.496806 0.498296 0.550845 0.503510 0.557490 -0.090490
2019 02 24 00 00 00 0.249015 0.495139 0.492658 0.529998 0.502927 0.557347 -0.085551
2019 02 25 00 00 00 0.200907 0.497808 0.485852 0.508223 0.506159 0.557209 -0.084159
2019 02 26 00 00 00 0.166442 0.474865 0.483877 0.485266 0.511179 0.557073 -0.084996
2019 02 27 00 00 00 0.216957 0.477550 0.476222 0.468905 0.513192 0.556940 -0.084448
2019 02 28 00 00 00 0.212862 0.479510 0.468249 0.463195 0.513710 0.556812 -0.082578
2019 03 01 00 00 00 0.188220 0.465461 0.459624 0.457534 0.515858 0.556686 -0.080309
2019 03 02 00 00 00 0.167306 0.443218 0.450032 0.447641 0.518280 0.556564 -0.084020
2019 03 03 00 00 00 0.164467 0.439328 0.438278 0.443400 0.519986 0.556446 -0.088571
2019 03 04 00 00 00 0.201134 0.437435 0.431401 0.444423 0.516049 0.556331 -0.093625
2019 03 05 00 00 00 0.233583 0.407725 0.428083 0.443075 0.508480 0.556219 -0.099572
2019 03 06 00 00 00 0.277842 0.395271 0.412036 0.445914 0.498012 0.556110 -0.105697
2019 03 07 00 00 00 0.299324 0.431371 0.411160 0.450039 0.492063 0.556005 -0.106389
2019 03 08 00 00 00 0.296073 0.442236 0.421597 0.455097 0.490423 0.555902 -0.105752
2019 03 09 00 00 00 0.288583 0.330889 0.431575 0.465137 0.489013 0.555802 -0.104330
2019 03 10 00 00 00 0.360765 0.433196 0.449029 0.479234 0.487671 0.555705 -0.105123
2019 03 11 00 00 00 0.393770 0.510489 0.464466 0.494504 0.482551 0.555612 -0.109166
2019 03 12 00 00 00 0.368152 0.477574 0.480630 0.507342 0.479265 0.555523 -0.112441
2019 03 13 00 00 00 0.377741 0.517450 0.521370 0.515454 0.478327 0.555438 -0.111334
2019 03 14 00 00 00 0.471528 0.539431 0.553009 0.517606 0.477380 0.555359 -0.108258
2019 03 15 00 00 00 0.508380 0.555379 0.575565 0.519267 0.476907 0.555284 -0.107224
2019 03 16 00 00 00 0.505726 0.616069 0.597339 0.520863 0.477038 0.555214 -0.105345
2019 03 17 00 00 00 0.427680 0.654671 0.599047 0.531034 0.474912 0.555149 -0.103935
2019 03 18 00 00 00 0.393914 0.668380 0.583065 0.531332 0.474964 0.555087 -0.099504
2019 03 19 00 00 00 0.357473 0.629991 0.568908 0.519839 0.476512 0.555029 -0.094401
2019 03 20 00 00 00 0.357514 0.529410 0.547495 0.514219 0.480418 0.554974 -0.088906
2019 03 21 00 00 00 0.314715 0.427558 0.523036 0.510972 0.482929 0.554922 -0.085320
2019 03 22 00 00 00 0.270250 0.456278 0.490077 0.504709 0.485567 0.554873 -0.083043
2019 03 23 00 00 00 0.261155 0.466174 0.448377 0.498543 0.487507 0.554827 -0.080675
2019 03 24 00 00 00 0.251052 0.483461 0.428930 0.489711 0.491564 0.554784 -0.077570
2019 03 25 00 00 00 0.240949 0.437665 0.434812 0.472702 0.499368 0.554744 -0.074111
2019 03 26 00 00 00 0.174631 0.338092 0.433271 0.457798 0.501771 0.554706 -0.074462
2019 03 27 00 00 00 0.199632 0.393280 0.432801 0.448288 0.503134 0.554670 -0.076693
2019 03 28 00 00 00 0.289283 0.468735 0.432821 0.450228 0.504287 0.554636 -0.079492
2019 03 29 00 00 00 0.317843 0.445487 0.427372 0.454096 0.501992 0.554603 -0.086023
2019 03 30 00 00 00 0.307083 0.462886 0.442621 0.455481 0.499328 0.554572 -0.097288
2019 03 31 00 00 00 0.331156 0.483598 0.456057 0.457169 0.493157 0.554542 -0.109251
2019 04 01 00 00 00 0.293954 0.399528 0.468881 0.462805 0.484131 0.554512 -0.122071
2019 04 02 00 00 00 0.368708 0.444832 0.474610 0.471815 0.473079 0.554482 -0.132848
2019 04 03 00 00 00 0.388626 0.487334 0.476633 0.483121 0.460308 0.554451 -0.142276
2019 04 04 00 00 00 0.439326 0.558504 0.477762 0.493753 0.449978 0.554417 -0.148700
2019 04 05 00 00 00 0.414490 0.485586 0.501829 0.496725 0.443185 0.554380 -0.154066
2019 04 06 00 00 00 0.420046 0.477046 0.520112 0.496780 0.441906 0.554338 -0.158100
2019 04 07 00 00 00 0.446260 0.491505 0.523020 0.496377 0.440161 0.554291 -0.160399
2019 04 08 00 00 00 0.467722 0.567993 0.522199 0.488408 0.435226 0.554239 -0.164815
2019 04 09 00 00 00 0.473051 0.572817 0.526161 0.484190 0.429848 0.554182 -0.166472
2019 04 10 00 00 00 0.428873 0.507691 0.521770 0.475340 0.426849 0.554121 -0.165711
2019 04 11 00 00 00 0.405272 0.552753 0.516818 0.461015 0.426602 0.554056 -0.159606
2019 04 12 00 00 00 0.363687 0.513319 0.487685 0.444434 0.425145 0.553986 -0.152699
2019 04 13 00 00 00 0.259159 0.446310 0.453891 0.433315 0.422437 0.553911 -0.150945
2019 04 14 00 00 00 0.207677 0.456843 0.425946 0.427374 0.418152 0.553830 -0.149289
2019 04 15 00 00 00 0.224385 0.364062 0.385904 0.421418 0.413858 0.553744 -0.143913
2019 04 16 00 00 00 0.196658 0.336259 0.356828 0.404431 0.413111 0.553651 -0.136246
2019 04 17 00 00 00 0.183376 0.312077 0.338613 0.387361 0.417787 0.553553 -0.126392
2019 04 18 00 00 00 0.192759 0.272458 0.328768 0.376494 0.421955 0.553447 -0.117666
2019 04 19 00 00 00 0.250641 0.309789 0.334212 0.361672 0.427586 0.553334 -0.110111
2019 04 20 00 00 00 0.284592 0.318806 0.330916 0.350659 0.432876 0.553213 -0.104654
2019 04 21 00 00 00 0.284036 0.387925 0.331585 0.346556 0.440890 0.553084 -0.097184
2019 04 22 00 00 00 0.294262 0.402171 0.341904 0.336944 0.446854 0.552945 -0.092884
2019 04 23 00 00 00 0.220455 0.313189 0.344853 0.334659 0.452783 0.552794 -0.089224
2019 04 24 00 00 00 0.296690 0.316758 0.349040 0.342938 0.453972 0.552632 -0.082747
2019 04 25 00 00 00 0.362288 0.344687 0.348589 0.358431 0.452552 0.552457 -0.075502
2019 04 26 00 00 00 0.462228 0.330432 0.335802 0.378537 0.453561 0.552268 -0.067216
2019 04 27 00 00 00 0.512599 0.348121 0.338172 0.402010 0.451893 0.552064 -0.058139
2019 04 28 00 00 00 0.442865 0.384768 0.358699 0.428923 0.455581 0.551846 -0.048041
2019 04 29 00 00 00 0.468586 0.312661 0.387241 0.451997 0.459277 0.551611 -0.034265
2019 04 30 00 00 00 0.573217 0.329777 0.422043 0.469313 0.460723 0.551361 -0.018399
2019 05 01 00 00 00 0.668259 0.460449 0.466865 0.493454 0.465402 0.551095 -0.005016
2019 05 02 00 00 00 0.698691 0.544475 0.515114 0.512660 0.474524 0.550814 0.011373
2019 05 03 00 00 00 0.738177 0.574051 0.575309 0.524935 0.486992 0.550518 0.029354
2019 05 04 00 00 00 0.721346 0.661876 0.622758 0.538838 0.503553 0.550208 0.046135
2019 05 05 00 00 00 0.706449 0.722506 0.653450 0.549031 0.517452 0.549886 0.059739
2019 05 06 00 00 00 0.743342 0.734029 0.662076 0.565223 0.527301 0.549554 0.067474
2019 05 07 00 00 00 0.649822 0.661919 0.655612 0.581772 0.536760 0.549214 0.078783
2019 05 08 00 00 00 0.655255 0.675294 0.638055 0.593232 0.544655 0.548863 0.091385
2019 05 09 00 00 00 0.762992 0.604861 0.606415 0.596475 0.557199 0.548504 0.106251
2019 05 10 00 00 00 0.791018 0.528801 0.591217 0.601447 0.566219 0.548134 0.118694
2019 05 11 00 00 00 0.777931 0.538975 0.576785 0.609749 0.571514 0.547756 0.131040
2019 05 12 00 00 00 0.777643 0.501024 0.551983 0.618013 0.573243 0.547368 0.139977
2019 05 13 00 00 00 0.766408 0.627646 0.538301 0.619225 0.577377 0.546971 0.146767
2019 05 14 00 00 00 0.774557 0.560895 0.551196 0.611897 0.580497 0.546567 0.156137
2019 05 15 00 00 00 0.786491 0.501681 0.573995 0.613180 0.585564 0.546153 0.164674
2019 05 16 00 00 00 0.724803 0.509087 0.614684 0.611288 0.592385 0.545731 0.169921
2019 05 17 00 00 00 0.788795 0.619066 0.630832 0.617768 0.595697 0.545300 0.170804
2019 05 18 00 00 00 0.823405 0.698569 0.639863 0.622272 0.594135 0.544861 0.168432
2019 05 19 00 00 00 0.794207 0.785844 0.665503 0.620264 0.590498 0.544414 0.166042
2019 05 20 00 00 00 0.752272 0.740684 0.685192 0.612463 0.582854 0.543960 0.166269
2019 05 21 00 00 00 0.602970 0.624109 0.697049 0.602372 0.575476 0.543499 0.167968
2019 05 22 00 00 00 0.711984 0.681160 0.682448 0.597078 0.569751 0.543030 0.169082
2019 05 23 00 00 00 0.760914 0.646912 0.642878 0.594949 0.568751 0.542555 0.173258
2019 05 24 00 00 00 0.755894 0.702062 0.591925 0.597091 0.567714 0.542076 0.177558
2019 05 25 00 00 00 0.755626 0.596362 0.570807 0.593362 0.564615 0.541593 0.176260
2019 05 26 00 00 00 0.816800 0.508854 0.542281 0.579861 0.565249 0.541108 0.173820
2019 05 27 00 00 00 0.809722 0.384016 0.516972 0.558225 0.563648 0.540623 0.172908
2019 05 28 00 00 00 0.792191 0.476281 0.493995 0.537172 0.560981 0.540139 0.172562
