################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 10-Jan-2024 13:34:35 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm) BOMG-SNEG_(cm)
2020 01 25 11 59 00 88154.962563 108065.563359 112122.466777 90537.718780
2020 01 26 11 59 00 88154.805611 108065.595999 112122.267440 90537.768313
2020 01 27 11 59 00 88154.585787 108065.494117 112122.029014 90537.745473
2020 01 28 11 59 00 88154.676819 108065.649157 112122.236338 90537.825793
2020 01 29 11 59 00 88154.627244 108065.520094 112122.137765 90537.619487
2020 01 30 11 59 00 88154.550792 108065.541925 112122.073818 90537.684304
2020 01 31 11 59 00 88154.711951 108065.529245 112122.289239 90537.702812
2020 02 04 11 59 00 88154.815127 108065.817061 112122.528452 90537.843925
2020 02 05 11 59 00 88154.659870 108065.667458 112122.339779 90537.714986
2020 02 06 11 59 00 88154.670770 108065.614257 112122.347431 90537.483022
2020 02 07 11 59 00 88154.741196 108065.763763 112122.396759 90537.859718
2020 02 08 11 59 00 88154.637063 108065.776078 112122.327193 90537.836220
2020 02 09 11 59 00 88154.782533 108065.907079 112122.511137 90537.792156
2020 02 10 11 59 00 88154.962250 108067.240338 112125.563789 90534.586413
2020 02 11 11 59 00 88154.745425 108066.904857 112125.725733 90533.039473
2020 02 12 11 59 00 88154.797039 108066.328470 112125.339248 90532.497806
2020 02 13 11 59 00 88154.587205 108066.095889 112124.892669 90532.371295
2020 02 14 11 59 00 88154.505511 108065.838893 112124.646156 90532.205821
2020 02 15 11 59 00 88154.442797 108065.920568 112124.608326 90531.929273
2020 02 16 11 59 00 88154.509329 108066.055240 112124.656362 90532.260802
2020 02 17 11 59 00 88154.740038 108066.039028 112124.906220 90532.129395
2020 02 18 11 59 00 88154.748774 108066.492886 112125.017876 90532.520269
2020 02 19 11 59 00 88154.764092 108066.668445 112125.039606 90532.792958
2020 02 21 11 59 00 88154.761801 108066.958458 112125.350747 90532.851145
2020 02 22 11 59 00 88154.995245 108067.193332 112125.541292 90533.305204
2020 02 24 11 59 00 88154.979469 108067.564514 112125.619885 90533.715106
2020 02 25 11 59 00 88154.908950 108067.912961 112125.804441 90533.951401
2020 02 26 11 59 00 88155.031844 108068.060842 112125.763725 90533.831211
2020 02 27 11 59 00 88155.011528 108068.202555 112125.884957 90534.026203
2020 02 28 11 59 00 88155.042832 108068.330369 112126.008120 90534.092959
2020 02 29 11 59 00 88155.062933 108068.430809 112126.227041 90534.408868
2020 03 01 11 59 00 88155.075871 108068.413068 112125.945536 90534.246111
2020 03 02 11 59 00 88155.159823 108068.581176 112126.358835 90534.428570
2020 03 03 11 59 00 88155.148629 108068.846364 112126.646823 90534.587881
2020 03 04 11 59 00 88155.030118 108068.855934 112126.222005 90534.805212
2020 03 05 11 59 00 88155.208931 108068.965148 112126.508555 90534.802663
2020 03 06 11 59 00 88155.176633 108069.049676 112126.619296 90534.724914
2020 03 07 11 59 00 88155.331167 108069.103824 112126.838019 90534.895500
2020 03 08 11 59 00 88155.171967 108069.468009 112127.178706 90535.019898
2020 03 09 11 59 00 88155.261641 108069.407940 112126.924573 90535.034158
2020 03 10 11 59 00 88155.338773 108069.363071 112127.165511 90535.046503
2020 03 11 11 59 00 88155.380138 108069.474565 112126.822322 90535.029842
2020 03 12 11 59 00 88155.500834 108069.469852 112127.258637 90537.427861
2020 03 13 11 59 00 88155.387052 108069.452024 112127.104616 90537.112911
2020 03 14 11 59 00 88155.448533 108069.455382 112127.003380 90535.942274
2020 03 15 11 59 00 88155.341585 108069.417112 112127.237280 90536.521590
2020 03 16 11 59 00 88155.347475 108069.467451 112127.405052 90536.268008
2020 03 17 11 59 00 88155.240196 108069.592294 112127.111354 90535.884718
2020 03 18 11 59 00 88155.524064 108069.605859 112127.217335 90535.828955
2020 03 19 11 59 00 88155.215269 108069.430665 112126.647027 90535.579523
2020 03 20 11 59 00 88155.304948 108069.490144 112127.328911 90535.305307
2020 03 21 11 59 00 88155.328320 108069.471466 112127.192207 90535.639485
2020 03 23 11 59 00 88155.185486 108069.394151 112126.843368 90535.042030
2020 03 24 11 59 00 88155.476229 108069.534852 112126.844832 90535.031391
2020 03 25 11 59 00 88155.497509 108069.362457 112126.823809 90535.111611
2020 03 26 11 59 00 88155.284628 108069.469626 112127.168116 90535.253178
2020 03 27 11 59 00 88155.348947 108069.444069 112127.093493 90535.202535
2020 03 28 11 59 00 88155.327520 108069.599809 112126.822417 90535.369998
2020 03 29 11 59 00 88155.317087 108069.399608 112126.436403 90535.169010
2020 03 30 11 59 00 88155.360906 108069.543625 112126.720409 90535.302845
2020 03 31 11 59 00 88155.452189 108069.994642 112127.065605 90535.592540
2020 04 01 11 59 00 88155.438320 108069.961420 112127.271517 90535.747661
2020 04 02 11 59 00 88155.445253 108069.243941 112127.361746 90535.246983
2020 04 03 11 59 00 88155.076891 108067.978157 112126.592891 90534.124604
2020 04 04 11 59 00 88154.886889 108067.465563 112126.422923 90533.552427
2020 04 05 11 59 00 88154.239969 108066.856320 112125.551460 90532.452962
2020 04 06 11 59 00 88154.391431 108065.605182 112126.105821 90531.772137
2020 04 07 11 59 00 88154.343440 108065.926847 112126.104595 90531.870569
2020 04 08 11 59 00 88154.433154 108065.818666 112125.655514 90531.980789
2020 04 09 11 59 00 88154.243796 108066.053120 112125.735324 90532.136651
2020 04 10 11 59 00 88154.416817 108066.131189 112125.695392 90532.132159
2020 04 11 11 59 00 88154.139891 108066.490972 112125.396233 90532.254486
2020 04 12 11 59 00 88154.373179 108066.517348 112125.884911 90532.417700
2020 04 13 11 59 00 88154.460113 108066.613426 112125.710412 90532.466337
2020 04 14 11 59 00 88154.481730 108067.170361 112125.615871 90532.980391
2020 04 15 11 59 00 88154.565120 108067.145946 112125.592753 90533.133147
2020 04 16 11 59 00 88154.597692 108067.272038 112126.146890 90533.207653
2020 04 17 11 59 00 88154.730834 108067.613066 112126.353100 90533.310335
2020 04 18 11 59 00 88154.994485 108067.973052 112127.189900 90533.550461
2020 04 19 11 59 00 88154.764989 108067.800435 112126.657994 90533.515036
2020 04 20 11 59 00 88154.830195 108067.727306 112126.719885 90533.411585
2020 04 21 11 59 00 88154.801314 108068.015124 112126.790673 90533.670570
2020 04 22 11 59 00 88154.875096 108067.976401 112126.954834 90533.482895
2020 04 23 11 59 00 88154.688712 108067.846672 112126.825784 90533.405348
2020 04 24 11 59 00 88154.768641 108067.913685 112126.869160 90533.619445
2020 04 25 11 59 00 88154.996576 108068.063448 112127.062161 90533.954867
2020 04 26 11 59 00 88154.940112 108068.284253 112127.046924 90534.146092
2020 04 27 11 59 00 88155.150297 108068.452997 112127.175880 90534.204850
2020 04 28 11 59 00 88154.876583 108068.285621 112126.969068 90534.101859
2020 04 29 11 59 00 88154.891949 108068.195493 112126.935500 90533.899777
2020 04 30 11 59 00 88155.167974 108068.062746 112127.125292 90533.554927
2020 05 01 11 59 00 88155.059588 108068.078561 112127.024965 90533.624419
2020 05 02 11 59 00 88154.968178 108068.086914 112126.996033 90533.604184
2020 05 03 11 59 00 88154.884403 108068.179720 112127.028150 90533.760804
2020 05 04 11 59 00 88154.820898 108068.133615 112126.817101 90533.778601
2020 05 05 11 59 00 88154.776661 108068.129546 112126.793366 90533.947492
2020 05 06 11 59 00 88154.955556 108068.281011 112126.925904 90534.074764
2020 05 07 11 59 00 88154.800130 108068.167537 112126.809448 90533.901624
2020 05 08 11 59 00 88154.751095 108068.191930 112126.847603 90533.940190
2020 05 09 11 59 00 88154.773740 108068.188054 112126.701981 90533.843519
2020 05 10 11 59 00 88154.806755 108068.225097 112126.825927 90533.916033
2020 05 11 11 59 00 88154.687298 108068.133410 112126.697135 90533.861447
2020 05 12 11 59 00 88154.685684 108068.126876 112126.701629 90533.840667
2020 05 13 11 59 00 88154.663546 108068.152195 112126.689387 90533.846236
2020 05 14 11 59 00 88154.749243 108068.218529 112126.844350 90533.892809
2020 05 15 11 59 00 88154.778318 108068.139826 112126.666189 90533.890371
2020 05 16 11 59 00 88154.715214 108068.274261 112126.709169 90533.952801
2020 05 17 11 59 00 88154.935783 108068.096656 112126.898046 90533.812916
2020 05 18 11 59 00 88154.678430 108068.038331 112126.607481 90533.782138
2020 05 19 11 59 00 88154.630034 108068.034672 112126.565276 90533.780216
2020 05 20 11 59 00 88154.641788 108068.050819 112126.620778 90533.822010
2020 05 21 11 59 00 88154.761772 108068.112524 112126.714527 90533.633768
2020 05 23 11 59 00 88154.762118 108067.949700 112126.654695 90533.559071
2020 05 24 11 59 00 88154.774345 108068.021558 112126.662537 90533.517420
2020 05 25 11 59 00 88154.650198 108067.922013 112126.576582 90533.406202
2020 05 26 11 59 00 88154.642617 108067.897953 112126.537935 90533.571568
2020 05 27 11 59 00 88154.704902 108067.987669 112126.523937 90533.693967
2020 05 28 11 59 00 88154.671278 108067.916241 112126.543623 90533.473308
2020 05 29 11 59 00 88154.618099 108067.965364 112126.529602 90533.608545
2020 05 30 11 59 00 88154.643085 108067.954545 112126.411273 90533.604226
2020 05 31 11 59 00 88154.621537 108068.011203 112126.543788 90533.658426
2020 06 01 11 59 00 88154.691959 108067.934048 112126.444699 90533.565608
2020 06 02 11 59 00 88154.636586 108067.834105 112126.381848 90533.531072
2020 06 03 11 59 00 88154.651846 108067.908244 112126.424639 90533.601210
2020 06 04 11 59 00 88154.558885 108067.896779 112126.386366 90533.579125
2020 06 05 11 59 00 88154.687512 108067.887058 112126.436249 90533.464395
2020 06 06 11 59 00 88154.647316 108068.001889 112126.414924 90533.442342
2020 06 07 11 59 00 88154.768899 108068.096827 112126.663309 90533.476261
2020 06 08 11 59 00 88154.653240 108067.946632 112126.440439 90533.338074
2020 06 09 11 59 00 88154.697672 108067.834760 112126.405396 90533.262977
2020 06 10 11 59 00 88154.710060 108068.175810 112126.679158 90533.473429
2020 06 11 11 59 00 88154.668450 108067.933240 112126.446479 90533.393662
2020 06 12 11 59 00 88154.637585 108067.930581 112126.388613 90533.404665
2020 06 13 11 59 00 88154.675173 108067.791010 112126.407292 90533.190957
2020 06 14 11 59 00 88154.643182 108067.917769 112126.378361 90533.387154
2020 06 15 11 59 00 88154.654478 108067.890545 112126.394981 90533.294408
2020 06 16 11 59 00 88154.596107 108068.043152 112126.403643 90533.673344
2020 06 17 11 59 00 88154.774720 108068.311753 112126.657294 90533.760522
2020 06 18 11 59 00 88154.733125 108068.461820 112126.775648 90534.019769
2020 06 19 11 59 00 88154.738225 108068.610768 112126.912096 90534.185410
2020 06 20 11 59 00 88154.826544 108068.864911 112127.059850 90534.343970
2020 06 21 11 59 00 88154.994861 108069.130368 112127.364228 90534.532793
2020 06 22 11 59 00 88154.808764 108069.189525 112127.254492 90534.814832
2020 06 24 11 59 00 88155.089592 108069.655623 112127.759432 90535.167167
2020 06 25 11 59 00 88155.162334 108069.834937 112127.986680 90535.036961
2020 06 26 11 59 00 88155.050590 108069.905739 112127.974461 90535.069752
2020 06 27 11 59 00 88155.194754 108069.975519 112128.143892 90535.228610
2020 06 28 11 59 00 88155.329228 108070.176601 112128.277459 90535.630284
2020 06 29 11 59 00 88155.243239 108070.289455 112128.221890 90535.861707
2020 06 30 11 59 00 88155.310863 108070.473914 112128.419456 90535.910580
2020 07 01 11 59 00 88155.482686 108070.580886 112128.675681 90535.884573
2020 07 02 11 59 00 88155.360527 108070.562038 112128.527509 90536.023050
2020 07 03 11 59 00 88155.486733 108071.048355 112128.913888 90536.436486
2020 07 04 11 59 00 88155.548302 108071.129954 112129.026177 90536.497827
2020 07 05 11 59 00 88155.532790 108071.214105 112129.084980 90536.578086
2020 07 06 11 59 00 88155.611455 108071.169914 112129.134510 90536.472121
2020 07 07 11 59 00 88155.712767 108071.168450 112129.206327 90536.420734
2020 07 08 11 59 00 88155.592340 108071.305781 112129.180838 90536.669323
2020 07 09 11 59 00 88155.656518 108071.372536 112129.340341 90536.668562
2020 07 10 11 59 00 88155.643554 108071.376552 112129.265715 90536.600110
2020 07 11 11 59 00 88155.708408 108071.334772 112129.300358 90536.435194
2020 07 12 11 59 00 88155.675223 108071.476614 112129.389849 90536.584213
2020 07 13 11 59 00 88155.770045 108071.348938 112129.353751 90536.468613
2020 07 14 11 59 00 88155.792512 108071.501308 112129.455089 90536.798383
2020 07 15 11 59 00 88155.777281 108071.383624 112129.375125 90536.574128
2020 07 16 11 59 00 88155.708311 108071.402775 112129.281960 90536.704828
2020 07 17 11 59 00 88155.746430 108071.421215 112129.347551 90536.546500
2020 07 18 11 59 00 88155.658574 108071.462736 112129.287463 90536.826777
2020 07 19 11 59 00 88155.655113 108071.375131 112129.247012 90536.749478
2020 07 20 11 59 00 88155.659608 108071.422239 112129.268666 90536.785737
2020 07 21 11 59 00 88155.668145 108071.375895 112129.236221 90536.744388
2020 07 22 11 59 00 88155.671226 108071.404261 112129.255135 90536.730791
2020 07 23 11 59 00 88155.679899 108071.580217 112129.311807 90536.754604
2020 07 24 11 59 00 88155.688196 108071.466353 112129.311596 90536.805479
2020 07 25 11 59 00 88155.634915 108071.448570 112129.250126 90536.763234
2020 07 26 11 59 00 88155.615390 108071.325169 112129.242214 90536.706703
2020 07 27 11 59 00 88155.629128 108071.335267 112129.199914 90536.717717
2020 07 28 11 59 00 88155.684925 108071.326611 112129.221800 90536.671065
2020 07 29 11 59 00 88155.640931 108071.415262 112129.253543 90536.734372
2020 07 30 11 59 00 88155.680347 108071.326029 112129.125288 90536.683860
2020 07 31 11 59 00 88155.738021 108071.387316 112129.245232 90536.747754
2020 08 01 11 59 00 88155.641492 108071.394635 112129.267798 90536.642003
2020 08 02 11 59 00 88155.620221 108071.353040 112129.201600 90536.710911
2020 08 03 11 59 00 88155.638986 108071.377671 112129.222410 90536.727490
2020 08 04 11 59 00 88155.649273 108071.331003 112129.217635 90536.681668
2020 08 05 11 59 00 88155.676340 108071.389802 112129.225312 90536.706192
2020 08 06 11 59 00 88155.687339 108071.428083 112129.263890 90536.740183
2020 08 07 11 59 00 88155.727247 108071.448311 112129.324330 90536.749677
2020 08 08 11 59 00 88155.741482 108071.244989 112129.220677 90536.544269
2020 08 09 11 59 00 88155.679581 108071.464846 112129.206937 90536.741181
2020 08 10 11 59 00 88155.680333 108071.412322 112129.226951 90536.760858
2020 08 11 11 59 00 88155.675165 108071.416671 112129.223955 90536.772380
2020 08 12 11 59 00 88155.693930 108071.441367 112129.247152 90536.784590
2020 08 13 11 59 00 88155.765376 108071.356635 112129.201948 90536.567316
2020 08 14 11 59 00 88155.735744 108071.299222 112129.257404 90536.632538
2020 08 15 11 59 00 88155.687865 108071.452746 112129.223323 90536.738254
2020 08 16 11 59 00 88155.700097 108071.408533 112129.210986 90536.718747
2020 08 17 11 59 00 88155.702559 108071.424627 112129.210588 90536.731684
2020 08 18 11 59 00 88155.721996 108071.445619 112129.239543 90536.585679
2020 08 19 11 59 00 88155.753758 108071.392536 112129.188912 90536.525825
2020 08 20 11 59 00 88155.690893 108071.439634 112129.157311 90536.697834
2020 08 21 11 59 00 88155.807176 108071.450021 112129.265550 90536.664909
2020 08 22 11 59 00 88155.740576 108071.409383 112129.167096 90536.624528
2020 08 23 11 59 00 88155.775092 108071.388132 112129.214825 90536.579051
2020 08 24 11 59 00 88155.694500 108071.359701 112129.149494 90536.562941
2020 08 25 11 59 00 88155.798649 108071.327308 112129.180133 90536.588701
2020 08 26 11 59 00 88155.657496 108071.309353 112129.015785 90536.578670
2020 08 27 11 59 00 88155.633067 108071.328257 112129.063961 90536.577636
2020 08 28 11 59 00 88155.678042 108071.363265 112129.146076 90536.559317
2020 08 29 11 59 00 88155.697099 108071.339118 112129.141978 90536.395126
2020 08 30 11 59 00 88155.677534 108071.332778 112129.127980 90536.388292
2020 08 31 11 59 00 88155.686163 108071.415110 112129.201225 90536.341882
2020 09 01 11 59 00 88155.692740 108071.317179 112129.120115 90536.474602
2020 09 02 11 59 00 88155.707995 108071.384536 112129.100638 90536.549043
2020 09 03 11 59 00 88155.865674 108071.335209 112129.223414 90536.573044
2020 09 04 11 59 00 88155.937437 108071.432421 112129.364260 90536.528383
2020 09 05 11 59 00 88155.817171 108071.397550 112129.310987 90536.333103
2020 09 06 11 59 00 88155.693019 108071.393029 112129.180930 90536.573741
2020 09 07 11 59 00 88155.671664 108071.306003 112129.050802 90536.326973
2020 09 08 11 59 00 88155.829090 108071.299178 112129.120769 90536.332617
2020 09 09 11 59 00 88155.649560 108071.340915 112129.090106 90536.497439
2020 09 10 11 59 00 88155.645436 108071.296552 112129.100685 90536.313702
2020 09 11 11 59 00 88155.754850 108071.303011 112129.110657 90536.298005
2020 09 12 11 59 00 88155.574730 108071.187114 112128.895816 90536.436932
2020 09 13 11 59 00 88155.589308 108071.382307 112129.027115 90536.554927
2020 09 14 11 59 00 88155.631400 108071.408327 112129.133389 90536.535762
2020 09 15 11 59 00 88155.584003 108071.285863 112128.989170 90536.552413
2020 09 16 11 59 00 88155.625291 108071.256947 112128.972994 90536.488217
2020 09 17 11 59 00 88155.576749 108071.294173 112128.948135 90536.519176
2020 09 18 11 59 00 88155.575989 108071.263105 112128.945138 90536.503218
2020 09 19 11 59 00 88155.594520 108071.309330 112128.972222 90536.517732
2020 09 20 11 59 00 88155.603714 108071.360045 112129.038281 90536.600705
2020 09 21 11 59 00 88155.632288 108071.427166 112129.103333 90536.653340
2020 09 22 11 59 00 88155.656703 108071.521382 112129.188845 90536.715258
2020 09 23 11 59 00 88155.769964 108071.470430 112129.156960 90536.697370
2020 09 24 11 59 00 88155.679973 108071.522222 112129.207688 90536.798336
2020 09 25 11 59 00 88155.873308 108071.457070 112129.198812 90536.572293
2020 09 26 11 59 00 88155.726658 108071.659595 112129.273161 90536.846193
